,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,Garage.interaction,new.old,Room.size,full.YrSold,QuarterSold,TotalBath,BathToBed,AvgHouseLivArea.ratio,SalePrice
802,30,RM,40,4800,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,7,4,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,GasA,5,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,3,5,Typ,0,NA,Detchd,1957,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-8.79310344827582,239,200707,3,2,0.975524475524476,1.37460367786937,109900
803,60,RL,63,8199,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,4,6,2005,2005,Gable,CompShg,Shingles,Wd Shng,None,0,4,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,5,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,4,7,Typ,1,Gd,Attchd,2005,Fin,2,410,TA,TA,Y,36,18,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,4.16326530612241,208,200810,4,3.5,1.15759809234771,0.793623778456336,189000
804,60,RL,107,13891,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,2,6,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424,5,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,GasA,5,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,5,12,Typ,1,Gd,BuiltIn,2009,RFn,3,1020,TA,TA,Y,52,170,0,0,192,0,NA,NA,NA,0,New,Partial,3.TA,2.53846153846143,235,200901,1,3.5,0.990622335890878,1.17620089611337,582933
805,20,RL,75,9000,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,936,GasA,3,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,3,5,Min1,0,NA,Attchd,1954,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,WD,Family,1.TA,-6.02702702702709,226,200606,2,1,1.04629192253188,0.953230365146887,118000
806,20,RL,91,12274,NA,IR1,Lvl,FR2,Gtl,Somerst,Norm,1Fam,1Story,4,6,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,GasA,5,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,5,6,Typ,0,NA,Attchd,2008,RFn,2,554,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,New,Partial,2.TA,1.61428571428564,238,200807,3,2,0.720792079207921,0.925324224499431,227680
807,80,RL,75,9750,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,GasA,4,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,3,6,Typ,0,NA,Attchd,1967,Fin,1,384,TA,TA,Y,68,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,4.5,163,200610,4,2,1.39505589670918,0.696550416982563,135500
808,70,RL,144,21384,NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,6,5,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,5,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,4,6,Typ,1,TA,Attchd,1923,RFn,2,528,TA,TA,Y,0,312,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,1.4545454545455,263,200905,2,3.5,1.01758793969849,1.04440026507621,223500
809,80,RL,85,13400,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047,3,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,GasA,3,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3,6,Typ,1,Gd,Attchd,1966,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,WD,Normal,2.TA,3.5,181,200606,2,2,0.69752794835459,0.771891584533738,159950
810,60,RM,90,8100,NA,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2.5Fin,6,6,1898,1965,Hip,CompShg,Shingles,Shingles,None,0,3,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,849,GasA,3,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,3,11,Typ,0,NA,Detchd,1910,Unf,2,360,FaPo,FaPo,N,40,156,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,2.FaPo,-11.6875,194,200911,4,2,1.87832949687603,1.02321129456808,106000
811,20,RL,78,10140,NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,5,5,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99,3,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,GasA,2,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,4,5,Typ,1,Fa,Attchd,1974,RFn,2,484,TA,TA,Y,265,0,0,0,0,648,Pool,GdPrv,NA,0,WD,Normal,2.TA,-1.27419354838707,262,200601,1,2.5,0.752945684452534,0.885685288051248,181000
812,120,RM,46.0200224980472,4438,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,5,6,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,4,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,4,Typ,1,Gd,Attchd,2004,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,NA,NA,NA,0,Con,Normal,2.TA,0.461538461538567,212,200806,2,2,1.38911771081726,1,144500
813,20,C (all),66,8712,NA,Reg,Bnk,Inside,Mod,IDOTRR,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,2,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,GasA,3,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,2,4,Typ,0,NA,Basment,1952,Unf,2,504,TA,TA,N,0,0,0,0,0,0,NA,NA,Shed,54,WD,Alloca,2.TA,-0.5,261,201006,2,1,0.975524475524476,1.25405405405405,55993
814,20,RL,75,9750,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243,3,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,4,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,3,7,Typ,0,NA,Attchd,1958,RFn,1,301,TA,TA,Y,0,0,275,0,0,0,NA,NA,Shed,500,COD,Normal,1.TA,-2.02702702702709,206,200704,2,1.5,0.784718941898914,1.21857995260799,157900
815,50,RL,45,8248,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,6,4,1918,1950,Gable,CompShg,Stucco,Stucco,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasW,4,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,2,7,Typ,0,NA,Detchd,1955,Unf,1,280,TA,TA,P,207,0,96,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-17.5384615384614,179,200607,3,1.5,0.951913640824337,0.925135212069456,116000
816,20,RL,48,12137,NA,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,4,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442,3,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,5,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,4,6,Typ,0,NA,Attchd,1998,RFn,2,598,TA,TA,Y,0,34,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,1.296551724138,277,201005,2,2,0.92607847387817,1.22186258643519,224900
817,20,RL,76.0119610117226,11425,NA,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,5,1954,1954,Gable,CompShg,Brick,Brick,None,0,3,TA,CBlock,TA,TA,No,BLQ,486,Unf,0,522,1008,GasA,4,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,3,4,Typ,1,Gd,Attchd,1954,RFn,1,275,TA,TA,Y,0,0,120,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-6.02702702702709,252,200607,3,1,1.04629192253188,0.851822879492963,137000
818,20,RL,82.2805716333186,13265,NA,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,3,6,2002,2002,Hip,CompShg,Cement,Cement,BrkFace,148,4,TA,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,1568,GasA,5,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,4,7,Typ,2,Gd,Attchd,2002,RFn,3,857,TA,TA,Y,150,59,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,20.5,241,200807,3,3,1.09948917538312,1.35771704180064,271000
819,80,RL,80,8816,NA,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,5,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80,3,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,GasA,4,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,3,6,Typ,0,NA,Attchd,1971,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,2.TA,7.5,175,201006,2,2,0.475785896346644,0.770272743913601,155000
820,120,RL,44,6371,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,4,6,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128,4,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,GasA,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,Typ,1,Gd,Attchd,2010,RFn,2,484,TA,TA,Y,192,35,0,0,0,0,NA,NA,NA,0,New,Partial,2.TA,3.31707317073165,226,201006,2,3,1.13213981244672,0.926114437791085,224000
821,60,RL,72,7226,NA,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,4,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,5,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,4,6,Typ,0,NA,Attchd,2003,RFn,2,595,TA,TA,Y,0,45,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,2.16326530612241,273,200806,2,2.5,1.15759809234771,0.893916893316203,183000
822,20,RM,60,6000,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,7,7,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,2,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,3,N,SBrkr,936,0,0,936,0,0,1,0,2,1,3,4,Min2,0,NA,Detchd,1974,Unf,2,576,TA,TA,Y,0,32,112,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-1.86956521739126,234,200902,1,1,0.939164748438014,0.929533678756477,93000
823,60,RL,79.3678093260165,12394,NA,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,4,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,GasA,5,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,4,7,Typ,1,Gd,BuiltIn,2003,Fin,2,433,TA,TA,Y,100,48,0,0,0,0,NA,NA,NA,0,WD,Family,2.TA,2.97478991596631,248,200710,4,2.5,1.07254290171607,1.00869654534872,225000
824,50,RL,60,9900,NA,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,5,4,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,GasA,3,Y,SBrkr,944,545,0,1489,0,0,2,0,3,1,3,7,Typ,1,Gd,Detchd,1940,Unf,1,240,TA,TA,Y,335,0,0,0,0,0,NA,GdWo,NA,0,WD,Normal,1.TA,7.38888888888891,213,200907,3,2,1.2727875372887,0.937526234783826,139500
825,20,FV,81,11216,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,3,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,5,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,Typ,1,Gd,Attchd,2006,RFn,2,776,TA,TA,Y,0,140,0,0,0,0,NA,NA,NA,0,New,Partial,2.TA,-0.385714285714357,213,200606,2,2,0.720792079207921,0.964851379747656,232600
826,20,RL,114,14803,NA,Reg,Lvl,Inside,Gtl,NridgHt,PosN,1Fam,1Story,1,6,2007,2008,Hip,CompShg,Cement,Cement,BrkFace,816,5,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,GasA,5,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,5,7,Typ,1,Gd,Attchd,2007,Fin,3,1220,TA,TA,Y,188,45,0,0,0,0,NA,NA,NA,0,New,Partial,3.TA,1.24637681159425,298,200806,2,3,1.13213981244672,1.09690067356762,385000
827,50,RM,50,6130,NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,GasA,4,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,4,5,Typ,0,NA,NA,1924,NA,0,0,NA,NA,Y,0,0,116,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,-10.1639344262296,157,200805,2,2,1.01758793969849,0.582807282653733,109500
828,20,RL,65,8529,NA,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,4,6,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,5,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,4,6,Typ,1,TA,Attchd,2001,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,3.34210526315792,239,200904,2,2,0.929627219484986,1.12333793728999,189000
829,60,RL,123.923253167462,28698,NA,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,2Story,6,6,1967,1967,Flat,Tar&Grv,Plywood,Plywood,None,0,3,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,3,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,3,7,Min2,0,NA,Attchd,1967,Fin,2,538,TA,TA,Y,486,0,0,0,225,0,NA,NA,NA,0,WD,Abnorml,2.TA,-16.6666666666667,304,200906,2,3,1.18946474086661,1.06679304192685,185000
830,160,FV,24,2544,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,4,6,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,5,Y,SBrkr,520,623,80,1223,0,0,2,1,2,1,4,4,Typ,0,NA,Detchd,2005,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,2.95348837209303,306,200607,3,2.5,1.35148514851485,0.849634871397182,147400
831,20,RL,80,11900,NA,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387,3,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,3,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,3,6,Typ,2,Gd,Attchd,1957,RFn,2,458,TA,TA,Y,0,0,0,0,192,0,NA,NA,NA,0,WD,Normal,2.TA,-3.02702702702709,232,200806,2,2.5,1.04629192253188,1.17632683358552,166000
832,160,FV,30,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,4,6,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,5,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,4,4,Typ,0,NA,Detchd,2005,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,2.95348837209303,300,200606,2,2.5,1.35148514851485,0.833656455990694,151000
833,60,RL,44,9548,NA,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,4,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223,4,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,5,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,4,7,Typ,1,TA,Attchd,2003,RFn,2,613,TA,TA,Y,192,39,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,2.16326530612241,261,201001,1,3.5,1.15759809234771,0.996935364558131,237000
834,20,RL,100,10004,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180,3,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,3,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,3,6,Typ,0,NA,Attchd,1964,RFn,2,472,TA,TA,Y,0,0,0,0,152,0,NA,NA,NA,0,WD,Normal,2.TA,3.97297297297291,253,200902,1,1.5,1.04629192253188,1.28111456876124,167000
835,20,RL,75,7875,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,3,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,4,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,Typ,0,NA,Attchd,1961,Unf,2,456,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,WD,Normal,2.TA,0.972972972972912,191,200809,3,2,0.69752794835459,0.966751363234077,139950
836,20,RL,60,9600,NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,7,4,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0,3,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,3,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,4,4,Min2,0,NA,Attchd,1996,Unf,2,436,TA,TA,Y,290,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-13.5108695652175,267,201002,1,2,2.24341279799247,0.995083579154376,128000
837,30,RM,90,8100,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,6,5,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,4,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,Min2,0,NA,Detchd,1948,Unf,2,812,TA,TA,Y,0,116,230,0,0,0,NA,GdWo,NA,0,COD,Normal,2.TA,22.4782608695653,312,200706,2,2,0.939164748438014,1.73465241159112,153500
838,160,RM,21,1680,NA,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,5,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158,3,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,3,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,3,5,Typ,0,NA,Detchd,1973,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,1.16666666666674,197,200811,4,2.5,1.14164904862579,0.885016588456825,1e+05
839,20,RL,75,9525,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,5,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,5,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,4,6,Typ,0,NA,Attchd,1999,Unf,1,352,TA,TA,Y,278,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-1.703448275862,183,200806,2,1.5,0.694558855408628,0.808444902162719,144000
840,50,RL,70,11767,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,6,5,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,5,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,3,6,Typ,0,NA,Detchd,1946,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,10.4615384615386,200,200805,2,1,0.634609093882892,0.888129803586678,130500
841,70,RH,78.5518929588592,12155,NA,IR1,Lvl,Inside,Gtl,SWISU,Norm,1Fam,2Story,5,3,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,3,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,2,7,Typ,0,NA,Detchd,1934,Unf,1,400,TA,TA,P,0,0,254,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,3.22222222222217,212,200803,1,2,0.954590652966523,0.892532119914347,140000
842,70,RM,60,10440,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,6,3,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,4,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,4,8,Typ,1,Po,Detchd,1983,Unf,2,686,ExGd,TA,P,70,78,68,0,0,0,NA,NA,NA,0,WD,Normal,2.ExGd,-5.21818181818185,192,200806,2,2,1.25221966458402,0.926225830807445,157500
843,80,RL,82,9020,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183,3,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,3,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,3,6,Typ,0,NA,Attchd,1966,RFn,2,490,ExGd,ExGd,Y,0,129,0,0,0,0,NA,GdPrv,NA,0,WD,Normal,2.ExGd,3.5,194,200805,2,2.5,1.04629192253188,0.828042077331311,174900
844,90,RL,80,8000,NA,Reg,Lvl,Corner,Gtl,NAmes,Artery,Duplex,1Story,6,7,1961,1961,Gable,CompShg,Brick,Brick,None,0,3,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,5,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,3,10,Typ,0,NA,NA,1961,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,-0.71875,180,200707,3,2,0.69752794835459,1.13350125944584,141000
845,50,RM,100,12665,Grvl,IR1,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,3,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,4,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,3,7,Typ,1,Gd,Detchd,1949,Unf,3,720,TA,TA,Y,418,0,194,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-8.39130434782601,202,200806,2,1.5,0.70437356132851,0.976405336531255,153900
846,85,RL,92.8192194999415,16647,NA,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,1Fam,SFoyer,6,6,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0,3,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,3,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,3,6,Min2,2,TA,Basment,1975,Fin,2,611,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,1.90909090909099,284,200701,1,3,1.49560853199498,1.55691462805791,171000
847,60,RL,75,9317,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,4,6,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137,4,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,5,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,4,7,Typ,1,TA,Attchd,1993,Unf,2,425,TA,TA,Y,234,72,192,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-0.918367346938794,254,200907,3,3.5,1.16203402435623,0.93359882354204,213000
848,20,RL,36,15523,NA,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,6,5,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0,3,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,3,5,Typ,1,Fa,Attchd,1972,Unf,1,338,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-24.703448275862,173,200908,3,2,0.463039236939085,0.635574518169781,133500
849,50,RL,75,45600,NA,IR2,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,5,3,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,907,907,GasA,3,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,3,10,Typ,1,Gd,Detchd,1908,Unf,2,360,FaPo,TA,Y,486,40,0,0,175,0,NA,NA,NA,0,WD,Normal,2.FaPo,-34.5714285714287,236,200809,3,3,0.856414613423959,1.14031088082902,240000
850,80,RL,80,9600,NA,Reg,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,5,4,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360,4,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,GasA,5,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,3,7,Typ,1,TA,Attchd,1976,RFn,2,512,TA,TA,Y,113,100,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,0,265,200708,3,2.5,0.910891089108911,0.879981024667932,187000
